見出し,読み,原型,品詞,品詞細分類,意味情報,章ラベル,章番号,文番号
に,に,に,助詞,格助詞,NIL,< 章なし >,0,2
は,は,は,助詞,副助詞,NIL,< 章なし >,0,2
銀瓶,銀瓶,銀瓶,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia名,< 章なし >,0,2
が,が,が,助詞,格助詞,NIL,< 章なし >,0,2
眠気,ねむけ,眠気,名詞,普通名詞,代表表記:眠気/ねむけ ドメイン:家庭・暮らし カテゴリ:抽象物,< 章なし >,0,2
を,を,を,助詞,格助詞,NIL,< 章なし >,0,2
誘う,さそう,誘う,動詞,*,代表表記:誘う/さそう,< 章なし >,0,2
様な,ような,様だ,助動詞,*,NIL,< 章なし >,0,2
音,おと,音,名詞,普通名詞,代表表記:音/おと カテゴリ:抽象物 漢字読み:訓,< 章なし >,0,2
を,を,を,助詞,格助詞,NIL,< 章なし >,0,2
立てて,たてて,立てる,動詞,*,代表表記:立てる/たてる 自他動詞:自:立つ/たつ 付属動詞候補（基本）,< 章なし >,0,2
沸,わ,沸く,動詞,*,代表表記:沸く/わく 自他動詞:他:沸かす/わかす;他:沸かせる/わかせる,< 章なし >,0,2
って,って,う,接尾辞,動詞性接尾辞,代表表記:う/う,< 章なし >,0,2
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,< 章なし >,0,2
。,。,。,特殊,句点,NIL,< 章なし >,0,2
夢,ゆめ,夢,名詞,普通名詞,代表表記:夢/ゆめ ドメイン:家庭・暮らし カテゴリ:抽象物 漢字読み:訓,< 章なし >,0,3
の,の,だ,判定詞,*,NIL,< 章なし >,0,3
様に,ように,様だ,助動詞,*,NIL,< 章なし >,0,3
のどかな,のどかな,のどかだ,形容詞,*,代表表記:のどかだ/のどかだ,< 章なし >,0,3
冬,とう,冬,名詞,時相名詞,代表表記:冬/とう カテゴリ:時間 漢字読み:音,< 章なし >,0,3
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,3
温泉,おんせん,温泉,名詞,普通名詞,代表表記:温泉/おんせん ドメイン:レクリエーション カテゴリ:場所-自然 地名末尾,< 章なし >,0,3
場,じょう,場,名詞,普通名詞,代表表記:場/じょう カテゴリ:場所-施設 漢字読み:音,< 章なし >,0,3
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,3
午後,ごご,午後,名詞,時相名詞,代表表記:午後/ごご カテゴリ:時間,< 章なし >,0,3
であった,であった,だ,判定詞,*,NIL,< 章なし >,0,3
。,。,。,特殊,句点,NIL,< 章なし >,0,3
無意味な,むいみな,無意味だ,形容詞,*,代表表記:無意味だ/むいみだ,< 章なし >,0,4
世間話,せけんばなし,世間話,名詞,普通名詞,代表表記:世間話/せけんばなし カテゴリ:抽象物,< 章なし >,0,4
が,が,が,助詞,格助詞,NIL,< 章なし >,0,4
何時の間にか,いつのまにか,何時の間にか,副詞,*,代表表記:何時の間にか/いつのまにか,< 章なし >,0,4
懐旧,懐旧,懐旧,名詞,普通名詞,自動獲得:Wikipedia Wikipediaページ内一覧:国民之友 読み不明,< 章なし >,0,4
談,だん,談,名詞,普通名詞,代表表記:談/だん カテゴリ:抽象物 漢字読み:音,< 章なし >,0,4
に,に,に,助詞,格助詞,NIL,< 章なし >,0,4
入って,はいって,入る,動詞,*,代表表記:入る/はいる 反義:動詞:出る/でる 自他動詞:他:入れる/いれる,< 章なし >,0,4
行った,いった,行く,動詞,*,代表表記:行く/いく ドメイン:交通 反義:動詞:帰る/かえる 付属動詞候補（タ系）,< 章なし >,0,4
。,。,。,特殊,句点,NIL,< 章なし >,0,4
客,きゃく,客,名詞,普通名詞,代表表記:客/きゃく ドメイン:家庭・暮らし;ビジネス カテゴリ:人 漢字読み:音,< 章なし >,0,5
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,5
斎藤,さいとう,斎藤,名詞,人名,人名:日本:姓:64:0.00239,< 章なし >,0,5
氏,し,氏,接尾辞,名詞性名詞接尾辞,代表表記:氏/し,< 章なし >,0,5
は,は,は,助詞,副助詞,NIL,< 章なし >,0,5
青島,あおしま,青島,名詞,人名,人名:日本:姓:539:0.00052,< 章なし >,0,5
役,やく,役,名詞,普通名詞,代表表記:役/やく カテゴリ:抽象物 漢字読み:音,< 章なし >,0,5
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,5
実戦,じっせん,実戦,名詞,普通名詞,代表表記:実戦/じっせん ドメイン:政治 カテゴリ:抽象物,< 章なし >,0,5
談,だん,談,名詞,普通名詞,代表表記:談/だん カテゴリ:抽象物 漢字読み:音,< 章なし >,0,5
を,を,を,助詞,格助詞,NIL,< 章なし >,0,5
語り,かたり,語る,動詞,*,代表表記:語る/かたる 補文ト,< 章なし >,0,5
始めて,はじめて,始める,動詞,*,代表表記:始める/はじめる 反義:動詞:終える/おえる 自他動詞:自:始まる/はじまる 付属動詞候補（基本）,< 章なし >,0,5
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,< 章なし >,0,5
。,。,。,特殊,句点,NIL,< 章なし >,0,5
部屋,へや,部屋,名詞,普通名詞,代表表記:部屋/へや ドメイン:家庭・暮らし カテゴリ:場所-施設,< 章なし >,0,6
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,6
あるじ,あるじ,あるじ,名詞,普通名詞,代表表記:主人/あるじ ドメイン:家庭・暮らし カテゴリ:人,< 章なし >,0,6
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,6
井原,いはら,井原,名詞,人名,人名:日本:姓:748:0.00034,< 章なし >,0,6
氏,し,氏,接尾辞,名詞性名詞接尾辞,代表表記:氏/し,< 章なし >,0,6
は,は,は,助詞,副助詞,NIL,< 章なし >,0,6
火鉢,ひばち,火鉢,名詞,普通名詞,代表表記:火鉢/ひばち カテゴリ:人工物-その他,< 章なし >,0,6
に,に,に,助詞,格助詞,NIL,< 章なし >,0,6
軽く,かるく,軽い,形容詞,*,代表表記:軽い/かるい 反義:形容詞:重い/おもい,< 章なし >,0,6
手,て,手,名詞,普通名詞,代表表記:手/て カテゴリ:動物-部位;抽象物 漢字読み:訓 〜を〜に構成語,< 章なし >,0,6
を,を,を,助詞,格助詞,NIL,< 章なし >,0,6
翳し,かざし,翳す,動詞,*,代表表記:翳す/かざす,< 章なし >,0,6
ながら,ながら,ながら,助詞,接続助詞,NIL,< 章なし >,0,6
、,、,、,特殊,読点,NIL,< 章なし >,0,6
黙って,だまって,黙る,動詞,*,代表表記:黙る/だまる,< 章なし >,0,6
その,その,その,指示詞,連体詞形態指示詞,NIL,< 章なし >,0,6
血腥い,ちなまぐさい,血腥い,形容詞,*,代表表記:血腥い/ちなまぐさい,< 章なし >,0,6
話,はなし,話,名詞,サ変名詞,代表表記:話/はなし カテゴリ:抽象物 動詞派生:話す/はなす 漢字読み:訓,< 章なし >,0,6
に,に,に,助詞,格助詞,NIL,< 章なし >,0,6
聞入って,ききいって,聞入る,動詞,*,代表表記:聞き入る/ききいる,< 章なし >,0,6
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,< 章なし >,0,6
。,。,。,特殊,句点,NIL,< 章なし >,0,6
幽,幽,幽,未定義語,その他,未知語:漢字 品詞推定:名詞,< 章なし >,0,7
か,か,か,助詞,接続助詞,NIL,< 章なし >,0,7
に,に,に,助詞,格助詞,NIL,< 章なし >,0,7
鶯,うぐいす,鶯,名詞,普通名詞,代表表記:鶯/うぐいす カテゴリ:動物,< 章なし >,0,7
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,7
遠音,遠音,遠音,名詞,普通名詞,自動獲得:Wikipedia 読み不明 Wikipedia上位語:シングル/しんぐる Wikipediaリダイレクト:遠ＴＯＮＥ音,< 章なし >,0,7
が,が,が,助詞,格助詞,NIL,< 章なし >,0,7
、,、,、,特殊,読点,NIL,< 章なし >,0,7
話,はなし,話,名詞,サ変名詞,代表表記:話/はなし カテゴリ:抽象物 動詞派生:話す/はなす 漢字読み:訓,< 章なし >,0,7
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,7
合の手,あいのて,合の手,名詞,普通名詞,代表表記:間の手/あいのて ドメイン:文化・芸術;レクリエーション カテゴリ:抽象物,< 章なし >,0,7
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,7
様,よう,様,名詞,副詞的名詞,代表表記:様/よう,< 章なし >,0,7
に,に,に,助詞,格助詞,NIL,< 章なし >,0,7
聞えて,きこえて,聞える,動詞,*,代表表記:聞こえる/きこえる 自他動詞:他:聞く/きく,< 章なし >,0,7
来たり,きたり,来る,接尾辞,動詞性接尾辞,代表表記:来る/くる,< 章なし >,0,7
した,した,する,接尾辞,動詞性接尾辞,代表表記:する/する,< 章なし >,0,7
。,。,。,特殊,句点,NIL,< 章なし >,0,7
昔,むかし,昔,名詞,時相名詞,代表表記:昔/むかし カテゴリ:時間 漢字読み:訓,< 章なし >,0,8
を,を,を,助詞,格助詞,NIL,< 章なし >,0,8
語る,かたる,語る,動詞,*,代表表記:語る/かたる 補文ト,< 章なし >,0,8
に,に,に,助詞,格助詞,NIL,< 章なし >,0,8
ふさわしい,ふさわしい,ふさわしい,形容詞,*,代表表記:相応しい/ふさわしい,< 章なし >,0,8
周囲,しゅうい,周囲,名詞,普通名詞,代表表記:周囲/しゅうい カテゴリ:場所-機能;抽象物,< 章なし >,0,8
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,8
情景,じょうけい,情景,名詞,普通名詞,代表表記:情景/じょうけい カテゴリ:抽象物,< 章なし >,0,8
だった,だった,だ,判定詞,*,NIL,< 章なし >,0,8
。,。,。,特殊,句点,NIL,< 章なし >,0,8
斎藤,さいとう,斎藤,名詞,人名,人名:日本:姓:64:0.00239,< 章なし >,0,9
氏,し,氏,接尾辞,名詞性名詞接尾辞,代表表記:氏/し,< 章なし >,0,9
の,の,の,助詞,格助詞,NIL,< 章なし >,0,9
見る,みる,見る,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,< 章なし >,0,9
も,も,も,助詞,接続助詞,NIL,< 章なし >,0,9
無慚,無慚,無慚,未定義語,その他,未知語:漢字 品詞推定:名詞,< 章なし >,0,9
に,に,に,助詞,格助詞,NIL,< 章なし >,0,9
傷,きず,傷,名詞,普通名詞,代表表記:傷/きず ドメイン:健康・医学 カテゴリ:抽象物 漢字読み:訓,< 章なし >,0,9
いた,いた,いる,動詞,*,代表表記:射る/いる,< 章なし >,0,9
顔面,がんめん,顔面,名詞,普通名詞,代表表記:顔面/がんめん カテゴリ:場所-その他,< 章なし >,0,9
は,は,は,助詞,副助詞,NIL,< 章なし >,0,9
そうした,そうした,そうした,指示詞,連体詞形態指示詞,NIL,< 章なし >,0,9
武勇,ぶゆう,武勇,名詞,普通名詞,代表表記:武勇/ぶゆう カテゴリ:抽象物,< 章なし >,0,9
談,だん,談,名詞,普通名詞,代表表記:談/だん カテゴリ:抽象物 漢字読み:音,< 章なし >,0,9
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,9
話し,はなし,話し,名詞,普通名詞,代表表記:話し/はなしv 連用形名詞化:話す/はなす 補文ト,< 章なし >,0,9
手,て,手,名詞,普通名詞,代表表記:手/て カテゴリ:動物-部位;抽象物 漢字読み:訓 〜を〜に構成語,< 章なし >,0,9
と,と,と,助詞,格助詞,NIL,< 章なし >,0,9
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,< 章なし >,0,9
至極,しごく,至極,副詞,*,代表表記:至極/しごく 用言弱修飾,< 章なし >,0,9
似つかわしかった,につかわしかった,似つかわしい,形容詞,*,代表表記:似付かわしい/につかわしい,< 章なし >,0,9
。,。,。,特殊,句点,NIL,< 章なし >,0,9
彼,かれ,彼,名詞,普通名詞,代表表記:彼/かれ カテゴリ:人 漢字読み:訓,< 章なし >,0,10
は,は,は,助詞,副助詞,NIL,< 章なし >,0,10
砲弾,ほうだん,砲弾,名詞,普通名詞,代表表記:砲弾/ほうだん ドメイン:政治 カテゴリ:人工物-その他,< 章なし >,0,10
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,10
破片,はへん,破片,名詞,普通名詞,代表表記:破片/はへん カテゴリ:人工物-その他,< 章なし >,0,10
に,に,に,助詞,格助詞,NIL,< 章なし >,0,10
打た,うた,打つ,動詞,*,代表表記:打つ/うつ ドメイン:スポーツ,< 章なし >,0,10
れて,れて,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,< 章なし >,0,10
出来た,できた,出来る,動詞,*,代表表記:出来る/できる,< 章なし >,0,10
と,と,と,助詞,格助詞,NIL,< 章なし >,0,10
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,< 章なし >,0,10
、,、,、,特殊,読点,NIL,< 章なし >,0,10
その,その,その,指示詞,連体詞形態指示詞,NIL,< 章なし >,0,10
右,みぎ,右,名詞,普通名詞,代表表記:右/みぎ カテゴリ:場所-機能 漢字読み:訓,< 章なし >,0,10
半面,はんめん,半面,名詞,副詞的名詞,代表表記:半面/はんめん,< 章なし >,0,10
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,10
引釣,引釣,引釣,未定義語,その他,未知語:漢字 品詞推定:名詞,< 章なし >,0,10
を,を,を,助詞,格助詞,NIL,< 章なし >,0,10
指し,さし,指す,動詞,*,代表表記:指す/さす,< 章なし >,0,10
ながら,ながら,ながら,助詞,接続助詞,NIL,< 章なし >,0,10
、,、,、,特殊,読点,NIL,< 章なし >,0,10
当時,とうじ,当時,名詞,時相名詞,代表表記:当時/とうじ カテゴリ:時間,< 章なし >,0,10
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,10
有様,ありさま,有様,名詞,普通名詞,代表表記:有り様/ありさま カテゴリ:抽象物,< 章なし >,0,10
を,を,を,助詞,格助詞,NIL,< 章なし >,0,10
手,て,手,名詞,普通名詞,代表表記:手/て カテゴリ:動物-部位;抽象物 漢字読み:訓 〜を〜に構成語,< 章なし >,0,10
に,に,に,助詞,格助詞,NIL,< 章なし >,0,10
取る,とる,取る,動詞,*,代表表記:取る/とる 自他動詞:自:取れる/とれる 付属動詞候補（基本）,< 章なし >,0,10
様に,ように,様だ,助動詞,*,NIL,< 章なし >,0,10
物語る,ものがたる,物語る,動詞,*,代表表記:物語る/ものがたる 名詞派生:物語/ものがたり,< 章なし >,0,10
のだった,のだった,のだ,助動詞,*,NIL,< 章なし >,0,10
。,。,。,特殊,句点,NIL,< 章なし >,0,10
その,その,その,指示詞,連体詞形態指示詞,NIL,< 章なし >,0,11
外,がい,外,名詞,普通名詞,代表表記:外/がい カテゴリ:場所-機能 漢字読み:音,< 章なし >,0,11
に,に,に,助詞,格助詞,NIL,< 章なし >,0,11
も,も,も,助詞,副助詞,NIL,< 章なし >,0,11
、,、,、,特殊,読点,NIL,< 章なし >,0,11
身体,しんたい,身体,名詞,普通名詞,代表表記:身体/しんたい カテゴリ:動物,< 章なし >,0,11
中,ちゅう,中,接尾辞,名詞性名詞接尾辞,代表表記:中/ちゅう 内容語,< 章なし >,0,11
に,に,に,助詞,格助詞,NIL,< 章なし >,0,11
数,すう,数,名詞,数詞,カテゴリ:数量,< 章なし >,0,11
ヶ所,かしょ,ヶ所,接尾辞,名詞性名詞助数辞,代表表記:か所/かしょ 準内容語,< 章なし >,0,11
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,11
刀,かたな,刀,名詞,普通名詞,代表表記:刀/かたな カテゴリ:人工物-その他 漢字読み:訓,< 章なし >,0,11
傷,きず,傷,名詞,普通名詞,代表表記:傷/きず ドメイン:健康・医学 カテゴリ:抽象物 漢字読み:訓,< 章なし >,0,11
が,が,が,助詞,格助詞,NIL,< 章なし >,0,11
あり,あり,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,< 章なし >,0,11
、,、,、,特殊,読点,NIL,< 章なし >,0,11
それ,それ,それ,指示詞,名詞形態指示詞,NIL,< 章なし >,0,11
が,が,が,助詞,格助詞,NIL,< 章なし >,0,11
冬,とう,冬,名詞,時相名詞,代表表記:冬/とう カテゴリ:時間 漢字読み:音,< 章なし >,0,11
に,に,に,助詞,格助詞,NIL,< 章なし >,0,11
なる,なる,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,< 章なし >,0,11
と,と,と,助詞,格助詞,NIL,< 章なし >,0,11
痛む,いたむ,痛む,動詞,*,代表表記:痛む/いたむ ドメイン:健康・医学 自他動詞:他:痛める/いためる 形容詞派生:痛い/いたい,< 章なし >,0,11
ので,ので,のだ,助動詞,*,NIL,< 章なし >,0,11
、,、,、,特殊,読点,NIL,< 章なし >,0,11
こうして,こうして,こうして,指示詞,副詞形態指示詞,NIL,< 章なし >,0,11
湯治,とうじ,湯治,名詞,サ変名詞,代表表記:湯治/とうじ ドメイン:健康・医学 カテゴリ:抽象物,< 章なし >,0,11
に,に,に,助詞,格助詞,NIL,< 章なし >,0,11
来る,来る,来る,動詞,*,代表表記:来る/くる 反義:動詞:帰る/かえる,< 章なし >,0,11
のだ,のだ,のだ,助動詞,*,NIL,< 章なし >,0,11
と,と,と,助詞,格助詞,NIL,< 章なし >,0,11
いって,いって,いう,動詞,*,代表表記:言う/いう 補文ト,< 章なし >,0,11
、,、,、,特殊,読点,NIL,< 章なし >,0,11
肌,はだ,肌,名詞,普通名詞,代表表記:肌/はだ カテゴリ:動物-部位 漢字読み:訓,< 章なし >,0,11
を,を,を,助詞,格助詞,NIL,< 章なし >,0,11
脱いで,ぬいで,脱ぐ,動詞,*,代表表記:脱ぐ/ぬぐ 反義:動詞:着る/きる;動詞:被る/かぶる;動詞:履く/はく 自他動詞:自:脱げる/ぬげる,< 章なし >,0,11
その,その,その,指示詞,連体詞形態指示詞,NIL,< 章なし >,0,11
古傷,ふるきず,古傷,名詞,普通名詞,代表表記:古傷/ふるきず ドメイン:健康・医学 カテゴリ:抽象物,< 章なし >,0,11
を,を,を,助詞,格助詞,NIL,< 章なし >,0,11
見せたり,みせたり,見せる,動詞,*,代表表記:見せる/みせる 付属動詞候補（タ系） 使役動詞:見る/みる,< 章なし >,0,11
した,した,する,接尾辞,動詞性接尾辞,代表表記:する/する,< 章なし >,0,11
。,。,。,特殊,句点,NIL,< 章なし >,0,11
「,「,「,特殊,括弧始,NIL,< 章なし >,0,12
これ,これ,これ,指示詞,名詞形態指示詞,NIL,< 章なし >,0,12
で,で,で,助詞,格助詞,NIL,< 章なし >,0,12
、,、,、,特殊,読点,NIL,< 章なし >,0,12
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,< 章なし >,0,12
も,も,も,助詞,副助詞,NIL,< 章なし >,0,12
若い,わかい,若い,形容詞,*,代表表記:若い/わかい,< 章なし >,0,12
時分,じぶん,時分,名詞,時相名詞,代表表記:時分/じぶん カテゴリ:時間,< 章なし >,0,12
に,に,に,助詞,格助詞,NIL,< 章なし >,0,12
は,は,は,助詞,副助詞,NIL,< 章なし >,0,12
、,、,、,特殊,読点,NIL,< 章なし >,0,12
それ,それ,それ,指示詞,名詞形態指示詞,NIL,< 章なし >,0,12
相当,そうとう,相当,名詞,サ変名詞,代表表記:相当/そうとう カテゴリ:抽象物 形容詞派生:相当だ/そうとうだ,< 章なし >,0,12
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,12
野心,やしん,野心,名詞,普通名詞,代表表記:野心/やしん カテゴリ:抽象物,< 章なし >,0,12
を,を,を,助詞,格助詞,NIL,< 章なし >,0,12
持って,もって,持つ,動詞,*,代表表記:持つ/もつ,< 章なし >,0,12
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,< 章なし >,0,12
んです,んです,んだ,助動詞,*,NIL,< 章なし >,0,12
が,が,が,助詞,接続助詞,NIL,< 章なし >,0,12
ね,ね,ね,助詞,終助詞,NIL,< 章なし >,0,12
。,。,。,特殊,句点,NIL,< 章なし >,0,12
こういう,こういう,こういう,指示詞,連体詞形態指示詞,NIL,< 章なし >,0,13
姿,すがた,姿,名詞,普通名詞,代表表記:姿/すがた カテゴリ:抽象物;形・模様 漢字読み:訓,< 章なし >,0,13
に,に,に,助詞,格助詞,NIL,< 章なし >,0,13
なっちゃ,なっちゃ,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,< 章なし >,0,13
お,お,お,接頭辞,名詞接頭辞,代表表記:御/お,< 章なし >,0,13
仕舞,しまい,仕舞,名詞,普通名詞,自動獲得:Wikipedia,< 章なし >,0,13
です,です,だ,判定詞,*,NIL,< 章なし >,0,13
よ,よ,よ,助詞,終助詞,NIL,< 章なし >,0,13
」,」,」,特殊,括弧終,NIL,< 章なし >,0,13
斎藤,さいとう,斎藤,名詞,人名,人名:日本:姓:64:0.00239,< 章なし >,0,13
氏,し,氏,接尾辞,名詞性名詞接尾辞,代表表記:氏/し,< 章なし >,0,13
は,は,は,助詞,副助詞,NIL,< 章なし >,0,13
こう,こう,こう,指示詞,副詞形態指示詞,NIL,< 章なし >,0,13
云って,いって,云う,動詞,*,代表表記:言う/いう 補文ト,< 章なし >,0,13
永い,ながい,永い,形容詞,*,代表表記:永い/ながい,< 章なし >,0,13
実戦,じっせん,実戦,名詞,普通名詞,代表表記:実戦/じっせん ドメイン:政治 カテゴリ:抽象物,< 章なし >,0,13
談,だん,談,名詞,普通名詞,代表表記:談/だん カテゴリ:抽象物 漢字読み:音,< 章なし >,0,13
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,13
結末,けつまつ,結末,名詞,普通名詞,代表表記:結末/けつまつ カテゴリ:抽象物,< 章なし >,0,13
を,を,を,助詞,格助詞,NIL,< 章なし >,0,13
つけた,つけた,つける,動詞,*,代表表記:付ける/つける 可能動詞:付く/つく 補文ト 付属動詞候補（基本）,< 章なし >,0,13
。,。,。,特殊,句点,NIL,< 章なし >,0,13
井原,いはら,井原,名詞,人名,人名:日本:姓:748:0.00034,< 章なし >,0,14
氏,し,氏,接尾辞,名詞性名詞接尾辞,代表表記:氏/し,< 章なし >,0,14
は,は,は,助詞,副助詞,NIL,< 章なし >,0,14
、,、,、,特殊,読点,NIL,< 章なし >,0,14
