見出し,読み,原型,品詞,品詞細分類,意味情報,章ラベル,章番号,文番号
見つけ,みつけ,見つける,動詞,*,代表表記:見付ける/みつける 自他動詞:自:見付かる/みつかる,< 章なし >,0,2
様,よう,様,接尾辞,名詞性述語接尾辞,代表表記:様/よう,< 章なし >,0,2
と,と,と,助詞,格助詞,NIL,< 章なし >,0,2
、,、,、,特殊,読点,NIL,< 章なし >,0,2
人,じん,人,名詞,普通名詞,代表表記:人/じん カテゴリ:人 漢字読み:音,< 章なし >,0,2
に,に,に,助詞,格助詞,NIL,< 章なし >,0,2
も,も,も,助詞,副助詞,NIL,< 章なし >,0,2
頼み,たのみ,頼む,動詞,*,代表表記:頼む/たのむ,< 章なし >,0,2
自分,じぶん,自分,名詞,普通名詞,代表表記:自分/じぶん カテゴリ:人 修飾（デ格）,< 章なし >,0,2
でも,でも,でも,助詞,副助詞,NIL,< 章なし >,0,2
奔走,ほんそう,奔走,名詞,サ変名詞,代表表記:奔走/ほんそう カテゴリ:抽象物,< 章なし >,0,2
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,< 章なし >,0,2
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,< 章なし >,0,2
のだ,のだ,のだ,助動詞,*,NIL,< 章なし >,0,2
けれど,けれど,けれど,助詞,接続助詞,NIL,< 章なし >,0,2
、,、,、,特殊,読点,NIL,< 章なし >,0,2
折柄,おりから,折柄,名詞,普通名詞,代表表記:折柄/おりから カテゴリ:抽象物,< 章なし >,0,2
の,の,の,助詞,格助詞,NIL,< 章なし >,0,2
不景気で,ふけいきで,不景気だ,形容詞,*,代表表記:不景気だ/ふけいきだ,< 章なし >,0,2
、,、,、,特殊,読点,NIL,< 章なし >,0,2
学歴,がくれき,学歴,名詞,普通名詞,代表表記:学歴/がくれき ドメイン:教育・学習 カテゴリ:抽象物,< 章なし >,0,2
も,も,も,助詞,副助詞,NIL,< 章なし >,0,2
なく,なく,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,< 章なし >,0,2
、,、,、,特殊,読点,NIL,< 章なし >,0,2
手,て,手,名詞,普通名詞,代表表記:手/て カテゴリ:動物-部位;抽象物 漢字読み:訓 〜を〜に構成語,< 章なし >,0,2
に,に,に,助詞,格助詞,NIL,< 章なし >,0,2
これという,これという,これという,連体詞,*,代表表記:これという/これという,< 章なし >,0,2
職,しょく,職,名詞,普通名詞,代表表記:職/しょく ドメイン:ビジネス カテゴリ:抽象物 漢字読み:音,< 章なし >,0,2
が,が,が,助詞,格助詞,NIL,< 章なし >,0,2
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,< 章なし >,0,2
で,で,で,助詞,格助詞,NIL,< 章なし >,0,2
も,も,も,助詞,副助詞,NIL,< 章なし >,0,2
ない,ない,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,< 章なし >,0,2
彼,かれ,彼,名詞,普通名詞,代表表記:彼/かれ カテゴリ:人 漢字読み:訓,< 章なし >,0,2
の,の,だ,判定詞,*,NIL,< 章なし >,0,2
様な,ような,様だ,助動詞,*,NIL,< 章なし >,0,2
男,おとこ,男,名詞,普通名詞,代表表記:男/おとこ カテゴリ:人 漢字読み:訓,< 章なし >,0,2
を,を,を,助詞,格助詞,NIL,< 章なし >,0,2
、,、,、,特殊,読点,NIL,< 章なし >,0,2
傭って,傭って,傭う,動詞,*,自動獲得:Wiktionary 読み不明,< 章なし >,0,2
呉れる,呉れる,呉れる,動詞,*,自動獲得:テキスト,< 章なし >,0,2
店,てん,店,名詞,普通名詞,代表表記:店/てん ドメイン:ビジネス カテゴリ:場所-施設 漢字読み:音,< 章なし >,0,2
は,は,は,助詞,副助詞,NIL,< 章なし >,0,2
なかった,なかった,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,< 章なし >,0,2
。,。,。,特殊,句点,NIL,< 章なし >,0,2
尤も,尤も,尤もだ,形容詞,*,自動獲得:Wiktionary 読み不明 普サナ識別,< 章なし >,0,3
住み,すみ,住む,動詞,*,代表表記:住む/すむ ドメイン:家庭・暮らし,< 章なし >,0,3
込み,こみ,込む,動詞,*,代表表記:込む/こむ 反義:動詞:空く/すく 付属動詞候補（基本）,< 章なし >,0,3
なれば,なれば,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,< 章なし >,0,3
と,と,と,助詞,格助詞,NIL,< 章なし >,0,3
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,< 章なし >,0,3
口,くち,口,名詞,普通名詞,代表表記:口/くち カテゴリ:動物-部位;抽象物;形・模様 漢字読み:訓,< 章なし >,0,3
が,が,が,助詞,格助詞,NIL,< 章なし >,0,3
一,いち,一,名詞,数詞,カテゴリ:数量,< 章なし >,0,3
軒,けん,軒,接尾辞,名詞性名詞助数辞,代表表記:軒/けん 準内容語,< 章なし >,0,3
、,、,、,特殊,読点,NIL,< 章なし >,0,3
ある,ある,ある,連体詞,*,代表表記:或る/ある,< 章なし >,0,3
に,に,に,名詞,普通名詞,代表表記:荷/に カテゴリ:人工物-その他 漢字読み:訓,< 章なし >,0,3
は,は,は,助詞,副助詞,NIL,< 章なし >,0,3
あった,あった,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,< 章なし >,0,3
のだ,のだ,のだ,助動詞,*,NIL,< 章なし >,0,3
けれど,けれど,けれど,助詞,接続助詞,NIL,< 章なし >,0,3
、,、,、,特殊,読点,NIL,< 章なし >,0,3
それ,それ,それ,指示詞,名詞形態指示詞,NIL,< 章なし >,0,3
は,は,は,助詞,副助詞,NIL,< 章なし >,0,3
彼,かれ,彼,名詞,普通名詞,代表表記:彼/かれ カテゴリ:人 漢字読み:訓,< 章なし >,0,3
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,3
方,かた,方,名詞,普通名詞,代表表記:方/かた カテゴリ:抽象物 漢字読み:訓,< 章なし >,0,3
から,から,から,助詞,格助詞,NIL,< 章なし >,0,3
断った,たった,断つ,動詞,*,代表表記:断つ/たつ,< 章なし >,0,3
。,。,。,特殊,句点,NIL,< 章なし >,0,3
と,と,と,助詞,格助詞,NIL,< 章なし >,0,4
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,< 章なし >,0,4
の,の,の,名詞,形式名詞,NIL,< 章なし >,0,4
は,は,は,助詞,副助詞,NIL,< 章なし >,0,4
、,、,、,特殊,読点,NIL,< 章なし >,0,4
彼,かれ,彼,名詞,普通名詞,代表表記:彼/かれ カテゴリ:人 漢字読み:訓,< 章なし >,0,4
に,に,に,助詞,格助詞,NIL,< 章なし >,0,4
は,は,は,助詞,副助詞,NIL,< 章なし >,0,4
どうしても,どうしても,どうしても,副詞,*,代表表記:どうしても/どうしても,< 章なし >,0,4
再び,ふたたび,再び,副詞,*,代表表記:再び/ふたたび,< 章なし >,0,4
住み,すみ,住み,名詞,普通名詞,代表表記:住み/すみv ドメイン:家庭・暮らし 連用形名詞化:住む/すむ,< 章なし >,0,4
込み,こみ,込み,名詞,普通名詞,代表表記:込み/こみv 反義:動詞:空く/すく 連用形名詞化:込む/こむ 付属動詞候補（基本）,< 章なし >,0,4
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,4
勤め,つとめ,勤め,名詞,普通名詞,代表表記:勤め/つとめv ドメイン:ビジネス 自他動詞:自:勤まる/つとまる 連用形名詞化:勤める/つとめる,< 章なし >,0,4
が,が,が,助詞,格助詞,NIL,< 章なし >,0,4
出来,でき,出来る,動詞,*,代表表記:出来る/できる,< 章なし >,0,4
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,< 章なし >,0,4
訳,やく,訳,名詞,普通名詞,代表表記:訳/やく ドメイン:文化・芸術 カテゴリ:抽象物 漢字読み:音,< 章なし >,0,4
が,が,が,助詞,格助詞,NIL,< 章なし >,0,4
あった,あった,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,< 章なし >,0,4
から,から,から,助詞,接続助詞,NIL,< 章なし >,0,4
である,である,だ,判定詞,*,NIL,< 章なし >,0,4
。,。,。,特殊,句点,NIL,< 章なし >,0,4
彦太郎,彦太郎,彦太郎,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia名,< 章なし >,0,5
に,に,に,助詞,格助詞,NIL,< 章なし >,0,5
は,は,は,助詞,副助詞,NIL,< 章なし >,0,5
、,、,、,特殊,読点,NIL,< 章なし >,0,5
幼い,おさない,幼い,形容詞,*,代表表記:幼い/おさない,< 章なし >,0,5
時分,じぶん,時分,名詞,時相名詞,代表表記:時分/じぶん カテゴリ:時間,< 章なし >,0,5
から,から,から,助詞,格助詞,NIL,< 章なし >,0,5
寝惚ける,ねぼける,寝惚ける,動詞,*,代表表記:寝惚ける/ねぼける ドメイン:家庭・暮らし,< 章なし >,0,5
癖,くせ,癖,名詞,普通名詞,代表表記:癖/くせ カテゴリ:抽象物 漢字読み:訓 修飾（ニ格）,< 章なし >,0,5
が,が,が,助詞,格助詞,NIL,< 章なし >,0,5
あった,あった,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,< 章なし >,0,5
。,。,。,特殊,句点,NIL,< 章なし >,0,5
ハッキリ,はっきり,ハッキリ,副詞,*,代表表記:ハッキリ/はっきり スル接続可能 修飾（ト格）,< 章なし >,0,6
した,した,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,< 章なし >,0,6
声,こえ,声,名詞,普通名詞,代表表記:声/こえ カテゴリ:抽象物 漢字読み:訓,< 章なし >,0,6
で,で,で,助詞,格助詞,NIL,< 章なし >,0,6
寝言,ねごと,寝言,名詞,普通名詞,代表表記:寝言/ねごと ドメイン:家庭・暮らし カテゴリ:抽象物,< 章なし >,0,6
を,を,を,助詞,格助詞,NIL,< 章なし >,0,6
云って,いって,云う,動詞,*,代表表記:言う/いう 補文ト,< 章なし >,0,6
、,、,、,特殊,読点,NIL,< 章なし >,0,6
側,がわ,側,名詞,普通名詞,代表表記:側/がわ カテゴリ:場所-機能,< 章なし >,0,6
に,に,に,助詞,格助詞,NIL,< 章なし >,0,6
いる,いる,いる,動詞,*,代表表記:射る/いる,< 章なし >,0,6
もの,もの,もの,名詞,形式名詞,NIL,< 章なし >,0,6
が,が,が,助詞,格助詞,NIL,< 章なし >,0,6
寝言,ねごと,寝言,名詞,普通名詞,代表表記:寝言/ねごと ドメイン:家庭・暮らし カテゴリ:抽象物,< 章なし >,0,6
と,と,と,助詞,格助詞,NIL,< 章なし >,0,6
知ら,しら,知る,動詞,*,代表表記:知る/しる 自他動詞:自:知れる/しれる 補文ト,< 章なし >,0,6
ず,ず,ぬ,助動詞,*,NIL,< 章なし >,0,6
に,に,に,助詞,接続助詞,NIL,< 章なし >,0,6
返事,へんじ,返事,名詞,サ変名詞,代表表記:返事/へんじ カテゴリ:抽象物,< 章なし >,0,6
を,を,を,助詞,格助詞,NIL,< 章なし >,0,6
する,する,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,< 章なし >,0,6
と,と,と,助詞,格助詞,NIL,< 章なし >,0,6
、,、,、,特殊,読点,NIL,< 章なし >,0,6
それ,それ,それ,指示詞,名詞形態指示詞,NIL,< 章なし >,0,6
を,を,を,助詞,格助詞,NIL,< 章なし >,0,6
受けて,うけて,受ける,動詞,*,代表表記:受ける/うける,< 章なし >,0,6
又,また,又,助詞,接続助詞,NIL,< 章なし >,0,6
喋る,しゃべる,喋る,動詞,*,代表表記:喋る/しゃべる,< 章なし >,0,6
。,。,。,特殊,句点,NIL,< 章なし >,0,6
そうして,そうして,そうして,指示詞,副詞形態指示詞,NIL,< 章なし >,0,7
いつまで,いつまで,いつまで,副詞,*,代表表記:何時迄/いつまで,< 章なし >,0,7
でも,でも,でも,助詞,副助詞,NIL,< 章なし >,0,7
問答,もんどう,問答,名詞,サ変名詞,代表表記:問答/もんどう カテゴリ:抽象物,< 章なし >,0,7
を,を,を,助詞,格助詞,NIL,< 章なし >,0,7
繰返す,くりかえす,繰返す,動詞,*,代表表記:繰り返す/くりかえす 補文ト,< 章なし >,0,7
のだ,のだ,のだ,助動詞,*,NIL,< 章なし >,0,7
が,が,が,助詞,接続助詞,NIL,< 章なし >,0,7
、,、,、,特殊,読点,NIL,< 章なし >,0,7
さて,さて,さて,接続詞,*,代表表記:さて/さて,< 章なし >,0,7
、,、,、,特殊,読点,NIL,< 章なし >,0,7
朝,あさ,朝,名詞,時相名詞,代表表記:朝/あさ カテゴリ:時間 漢字読み:訓,< 章なし >,0,7
に,に,に,助詞,格助詞,NIL,< 章なし >,0,7
なって,なって,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,< 章なし >,0,7
目,め,目,名詞,普通名詞,代表表記:目/め カテゴリ:動物-部位 漢字読み:訓,< 章なし >,0,7
が,が,が,助詞,格助詞,NIL,< 章なし >,0,7
覚めて,さめて,覚める,動詞,*,代表表記:覚める/さめる 反義:動詞:眠る/ねむる 自他動詞:他:覚ます/さます;他:覚ませる/さませる,< 章なし >,0,7
見る,みる,見る,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,< 章なし >,0,7
と,と,と,助詞,格助詞,NIL,< 章なし >,0,7
少しも,すこしも,少しも,副詞,*,代表表記:少しも/すこしも,< 章なし >,0,7
それ,それ,それ,指示詞,名詞形態指示詞,NIL,< 章なし >,0,7
を,を,を,助詞,格助詞,NIL,< 章なし >,0,7
記憶,きおく,記憶,名詞,サ変名詞,代表表記:記憶/きおく カテゴリ:抽象物,< 章なし >,0,7
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,< 章なし >,0,7
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,< 章なし >,0,7
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,< 章なし >,0,7
のだ,のだ,のだ,助動詞,*,NIL,< 章なし >,0,7
。,。,。,特殊,句点,NIL,< 章なし >,0,7
余り,あまり,余り,副詞,*,代表表記:余り/あまり 形容詞派生:余りだ/あまりだ 修飾（ニ格） 数量修飾,< 章なし >,0,8
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,< 章なし >,0,8
こと,こと,こと,名詞,形式名詞,NIL,< 章なし >,0,8
が,が,が,助詞,格助詞,NIL,< 章なし >,0,8
ハッキリ,はっきり,ハッキリ,副詞,*,代表表記:ハッキリ/はっきり スル接続可能 修飾（ト格）,< 章なし >,0,8
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,< 章なし >,0,8
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,< 章なし >,0,8
ので,ので,のだ,助動詞,*,NIL,< 章なし >,0,8
、,、,、,特殊,読点,NIL,< 章なし >,0,8
気味,きみ,気味,名詞,普通名詞,代表表記:気味/きみ カテゴリ:抽象物,< 章なし >,0,8
が,が,が,助詞,格助詞,NIL,< 章なし >,0,8
悪い,わるい,悪い,形容詞,*,代表表記:悪い/わるい 反義:形容詞:良い/よい,< 章なし >,0,8
様だ,ようだ,様だ,助動詞,*,NIL,< 章なし >,0,8
と,と,と,助詞,格助詞,NIL,< 章なし >,0,8
、,、,、,特殊,読点,NIL,< 章なし >,0,8
近所,きんじょ,近所,名詞,普通名詞,代表表記:近所/きんじょ ドメイン:家庭・暮らし カテゴリ:場所-その他,< 章なし >,0,8
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,8
評判,ひょうばん,評判,名詞,サ変名詞,代表表記:評判/ひょうばん カテゴリ:抽象物,< 章なし >,0,8
に,に,に,助詞,格助詞,NIL,< 章なし >,0,8
なって,なって,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,< 章なし >,0,8
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,< 章なし >,0,8
位,くらい,位,名詞,副詞的名詞,代表表記:くらい/くらい,< 章なし >,0,8
である,である,だ,判定詞,*,NIL,< 章なし >,0,8
。,。,。,特殊,句点,NIL,< 章なし >,0,8
それ,それ,それ,指示詞,名詞形態指示詞,NIL,< 章なし >,0,9
が,が,が,助詞,格助詞,NIL,< 章なし >,0,9
、,、,、,特殊,読点,NIL,< 章なし >,0,9
小学校,しょうがっこう,小学校,名詞,普通名詞,代表表記:小学校/しょうがっこう ドメイン:教育・学習 カテゴリ:場所-施設 組織名末尾,< 章なし >,0,9
を,を,を,助詞,格助詞,NIL,< 章なし >,0,9
出て,でて,出る,動詞,*,代表表記:出る/でる 反義:動詞:入る/はいる 自他動詞:他:出す/だす 補文ト,< 章なし >,0,9
奉公,ほうこう,奉公,名詞,サ変名詞,代表表記:奉公/ほうこう カテゴリ:抽象物,< 章なし >,0,9
を,を,を,助詞,格助詞,NIL,< 章なし >,0,9
する,する,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,< 章なし >,0,9
様に,ように,様だ,助動詞,*,NIL,< 章なし >,0,9
なった,なった,なる,接尾辞,動詞性接尾辞,代表表記:なる/なる,< 章なし >,0,9
当時,とうじ,当時,名詞,時相名詞,代表表記:当時/とうじ カテゴリ:時間,< 章なし >,0,9
は,は,は,助詞,副助詞,NIL,< 章なし >,0,9
、,、,、,特殊,読点,NIL,< 章なし >,0,9
一,いち,一,名詞,数詞,カテゴリ:数量,< 章なし >,0,9
時,じ,時,接尾辞,名詞性名詞助数辞,代表表記:時/じ カテゴリ:時間 準内容語,< 章なし >,0,9
止んで,やんで,止む,動詞,*,代表表記:止む/やむ 反義:動詞:降る/ふる 自他動詞:他:止める/やめる,< 章なし >,0,9
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,< 章なし >,0,9
のだ,のだ,のだ,助動詞,*,NIL,< 章なし >,0,9
けれど,けれど,けれど,助詞,接続助詞,NIL,< 章なし >,0,9
、,、,、,特殊,読点,NIL,< 章なし >,0,9
どうした,どうした,どうした,指示詞,連体詞形態指示詞,NIL,< 章なし >,0,9
もの,もの,もの,名詞,形式名詞,NIL,< 章なし >,0,9
か,か,か,助詞,終助詞,NIL,< 章なし >,0,9
二十,二十,二十,名詞,数詞,カテゴリ:数量 未知語:数字,< 章なし >,0,9
歳,さい,歳,接尾辞,名詞性名詞助数辞,代表表記:歳/さい 準内容語,< 章なし >,0,9
を,を,を,助詞,格助詞,NIL,< 章なし >,0,9
越して,こして,越す,動詞,*,代表表記:越す/こす,< 章なし >,0,9
から,から,から,助詞,接続助詞,NIL,< 章なし >,0,9
又,また,又,助詞,接続助詞,NIL,< 章なし >,0,9
再発,さいはつ,再発,名詞,サ変名詞,代表表記:再発/さいはつ ドメイン:健康・医学 カテゴリ:抽象物,< 章なし >,0,9
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,< 章なし >,0,9
、,、,、,特殊,読点,NIL,< 章なし >,0,9
困った,こまった,困る,動詞,*,代表表記:困る/こまる,< 章なし >,0,9
こと,こと,こと,名詞,形式名詞,NIL,< 章なし >,0,9
に,に,に,助詞,格助詞,NIL,< 章なし >,0,9
は,は,は,助詞,副助詞,NIL,< 章なし >,0,9
、,、,、,特殊,読点,NIL,< 章なし >,0,9
見る見る,みるみる,見る見る,副詞,*,代表表記:見る見る/みるみる,< 章なし >,0,9
病,びょう,病,名詞,普通名詞,代表表記:病/びょう ドメイン:健康・医学 カテゴリ:抽象物 漢字読み:音,< 章なし >,0,9
勢,ぜい,勢,接尾辞,名詞性名詞接尾辞,代表表記:勢/ぜい,< 章なし >,0,9
が,が,が,助詞,格助詞,NIL,< 章なし >,0,9
募って,つのって,募る,動詞,*,代表表記:募る/つのる,< 章なし >,0,9
行く,いく,行く,動詞,*,代表表記:行く/いく ドメイン:交通 反義:動詞:帰る/かえる 付属動詞候補（タ系）,< 章なし >,0,9
のであった,のであった,のだ,助動詞,*,NIL,< 章なし >,0,9
。,。,。,特殊,句点,NIL,< 章なし >,0,9
夜半,夜半,夜半,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia名,< 章なし >,0,10
に,に,に,助詞,格助詞,NIL,< 章なし >,0,10
ムクムク,むくむく,ムクムク,副詞,*,代表表記:ムクムク/むくむく スル接続可能,< 章なし >,0,10
と,と,と,助詞,格助詞,NIL,< 章なし >,0,10
起上,おきあがり,起上,名詞,普通名詞,代表表記:起き上がり/おきあがりv ドメイン:家庭・暮らし 連用形名詞化:起き上がる/おきあがる 送り仮名引っ込み,< 章なし >,0,10
って,って,って,助詞,副助詞,NIL,< 章なし >,0,10
、,、,、,特殊,読点,NIL,< 章なし >,0,10
その辺,そのへん,その辺,名詞,普通名詞,代表表記:其辺/そのへん カテゴリ:場所-その他,< 章なし >,0,10
を,を,を,助詞,格助詞,NIL,< 章なし >,0,10
歩き,あるき,歩く,動詞,*,代表表記:歩く/あるく,< 章なし >,0,10
廻る,まわる,廻る,動詞,*,代表表記:回る/まわる 自他動詞:他:回す/まわす 付属動詞候補（基本） 付属動詞候補（タ系）,< 章なし >,0,10
。,。,。,特殊,句点,NIL,< 章なし >,0,10
そんな,そんな,そんな,指示詞,連体詞形態指示詞,NIL,< 章なし >,0,11
こと,こと,こと,名詞,形式名詞,NIL,< 章なし >,0,11
は,は,は,助詞,副助詞,NIL,< 章なし >,0,11
